key,Id,route_id,Capacity,day,fill_level
22,Y3UO,1,120L,-16,79.6
22,Y3UO,1,120L,-15,86.8
22,Y3UO,1,120L,-14,91.7
22,Y3UO,1,120L,-13,98.6
22,Y3UO,1,120L,-12,1.9
22,Y3UO,1,120L,-11,9.3
22,Y3UO,1,120L,-10,14.9
22,Y3UO,1,120L,-9,19.3
22,Y3UO,1,120L,-8,24.6
22,Y3UO,1,120L,-7,33.9
22,Y3UO,1,120L,-6,38.2
22,Y3UO,1,120L,-5,43.1
22,Y3UO,1,120L,-4,50.3
22,Y3UO,1,120L,-3,58.1
22,Y3UO,1,120L,-2,58.8
22,Y3UO,1,120L,-1,65.9
22,Y3UO,1,120L,0,72.6
23,OBFG,1,120L,-29,3.6
23,OBFG,1,120L,-28,8.0
23,OBFG,1,120L,-27,8.8
23,OBFG,1,120L,-26,12.5
23,OBFG,1,120L,-25,18.6
23,OBFG,1,120L,-24,21.7
23,OBFG,1,120L,-23,26.1
23,OBFG,1,120L,-22,28.7
23,OBFG,1,120L,-21,33.0
23,OBFG,1,120L,-20,36.5
23,OBFG,1,120L,-19,41.2
23,OBFG,1,120L,-18,44.9
23,OBFG,1,120L,-17,44.9
23,OBFG,1,120L,-16,47.7
23,OBFG,1,120L,-15,56.2
23,OBFG,1,120L,-14,60.2
23,OBFG,1,120L,-13,60.6
23,OBFG,1,120L,-12,63.0
23,OBFG,1,120L,-11,69.6
23,OBFG,1,120L,-10,74.5
23,OBFG,1,120L,-9,79.5
23,OBFG,1,120L,-8,81.3
23,OBFG,1,120L,-7,83.6
23,OBFG,1,120L,-6,86.6
23,OBFG,1,120L,-5,91.6
23,OBFG,1,120L,-4,94.8
23,OBFG,1,120L,-3,97.4
23,OBFG,1,120L,-2,5.7
23,OBFG,1,120L,-1,9.0
23,OBFG,1,120L,0,11.7
24,XYIKBN,1,120L,-29,57.2
24,XYIKBN,1,120L,-28,62.4
24,XYIKBN,1,120L,-27,69.0
24,XYIKBN,1,120L,-26,73.5
24,XYIKBN,1,120L,-25,79.1
24,XYIKBN,1,120L,-24,84.4
24,XYIKBN,1,120L,-23,89.4
24,XYIKBN,1,120L,-22,91.7
24,XYIKBN,1,120L,-21,99.9
24,XYIKBN,1,120L,-20,4.4
24,XYIKBN,1,120L,-19,8.7
24,XYIKBN,1,120L,-18,18.6
24,XYIKBN,1,120L,-17,24.1
24,XYIKBN,1,120L,-16,29.0
24,XYIKBN,1,120L,-15,32.8
24,XYIKBN,1,120L,-14,39.9
24,XYIKBN,1,120L,-13,43.3
24,XYIKBN,1,120L,-12,49.0
24,XYIKBN,1,120L,-11,52.5
24,XYIKBN,1,120L,-10,60.2
24,XYIKBN,1,120L,-9,65.1
24,XYIKBN,1,120L,-8,68.5
24,XYIKBN,1,120L,-7,75.8
24,XYIKBN,1,120L,-6,81.2
24,XYIKBN,1,120L,-5,89.5
24,XYIKBN,1,120L,-4,93.6
24,XYIKBN,1,120L,-3,97.7
24,XYIKBN,1,120L,-2,3.5
24,XYIKBN,1,120L,-1,8.6
24,XYIKBN,1,120L,0,13.7
25,PKH6XW,1,120L,-29,90.7
25,PKH6XW,1,120L,-28,94.7
25,PKH6XW,1,120L,-27,0.0
25,PKH6XW,1,120L,-26,6.3
25,PKH6XW,1,120L,-25,11.0
25,PKH6XW,1,120L,-24,12.6
25,PKH6XW,1,120L,-23,19.9
25,PKH6XW,1,120L,-22,26.5
25,PKH6XW,1,120L,-21,31.4
25,PKH6XW,1,120L,-20,36.2
25,PKH6XW,1,120L,-19,39.6
25,PKH6XW,1,120L,-18,43.2
25,PKH6XW,1,120L,-17,47.7
25,PKH6XW,1,120L,-16,54.7
25,PKH6XW,1,120L,-15,59.6
25,PKH6XW,1,120L,-14,65.8
25,PKH6XW,1,120L,-13,70.4
25,PKH6XW,1,120L,-12,73.4
25,PKH6XW,1,120L,-11,76.6
25,PKH6XW,1,120L,-10,82.9
25,PKH6XW,1,120L,-9,88.5
25,PKH6XW,1,120L,-8,92.8
25,PKH6XW,1,120L,-7,97.1
25,PKH6XW,1,120L,-6,3.2
25,PKH6XW,1,120L,-5,6.9
25,PKH6XW,1,120L,-4,11.6
25,PKH6XW,1,120L,-3,17.9
25,PKH6XW,1,120L,-2,21.7
25,PKH6XW,1,120L,-1,27.5
25,PKH6XW,1,120L,0,32.4
26,RW46BK,1,120L,-29,57.5
26,RW46BK,1,120L,-28,59.5
26,RW46BK,1,120L,-27,63.9
26,RW46BK,1,120L,-26,70.2
26,RW46BK,1,120L,-25,78.9
26,RW46BK,1,120L,-24,84.8
26,RW46BK,1,120L,-23,90.5
26,RW46BK,1,120L,-22,98.4
26,RW46BK,1,120L,-21,0.0
26,RW46BK,1,120L,-20,8.9
26,RW46BK,1,120L,-19,16.5
26,RW46BK,1,120L,-18,18.4
26,RW46BK,1,120L,-17,25.4
26,RW46BK,1,120L,-16,30.7
26,RW46BK,1,120L,-15,36.4
26,RW46BK,1,120L,-14,43.1
26,RW46BK,1,120L,-13,51.6
26,RW46BK,1,120L,-12,58.1
26,RW46BK,1,120L,-11,60.8
26,RW46BK,1,120L,-10,70.0
26,RW46BK,1,120L,-9,73.1
26,RW46BK,1,120L,-8,81.6
26,RW46BK,1,120L,-7,84.7
26,RW46BK,1,120L,-6,90.9
26,RW46BK,1,120L,-5,97.1
26,RW46BK,1,120L,-4,7.2
26,RW46BK,1,120L,-3,9.6
26,RW46BK,1,120L,-2,13.2
26,RW46BK,1,120L,-1,21.6
26,RW46BK,1,120L,0,25.5
27,FX3V,1,120L,-29,91.7
27,FX3V,1,120L,-28,94.8
27,FX3V,1,120L,-27,99.5
27,FX3V,1,120L,-26,3.5
27,FX3V,1,120L,-25,8.4
27,FX3V,1,120L,-24,13.0
27,FX3V,1,120L,-23,13.8
27,FX3V,1,120L,-22,22.1
27,FX3V,1,120L,-21,24.1
27,FX3V,1,120L,-20,27.8
27,FX3V,1,120L,-19,34.3
27,FX3V,1,120L,-18,38.9
27,FX3V,1,120L,-17,42.1
27,FX3V,1,120L,-16,48.8
27,FX3V,1,120L,-15,49.9
27,FX3V,1,120L,-14,55.7
27,FX3V,1,120L,-13,59.9
27,FX3V,1,120L,-12,65.1
27,FX3V,1,120L,-11,70.0
27,FX3V,1,120L,-10,72.5
27,FX3V,1,120L,-9,79.5
27,FX3V,1,120L,-8,82.9
27,FX3V,1,120L,-7,84.3
27,FX3V,1,120L,-6,88.6
27,FX3V,1,120L,-5,96.0
27,FX3V,1,120L,-4,0.1
27,FX3V,1,120L,-3,4.6
27,FX3V,1,120L,-2,9.2
27,FX3V,1,120L,-1,13.9
27,FX3V,1,120L,0,19.4
28,LTVP5I,1,120L,-29,60.9
28,LTVP5I,1,120L,-28,68.9
28,LTVP5I,1,120L,-27,76.3
28,LTVP5I,1,120L,-26,79.7
28,LTVP5I,1,120L,-25,82.6
28,LTVP5I,1,120L,-24,89.7
28,LTVP5I,1,120L,-23,97.0
28,LTVP5I,1,120L,-22,3.3
28,LTVP5I,1,120L,-21,9.5
28,LTVP5I,1,120L,-20,16.1
28,LTVP5I,1,120L,-19,21.5
28,LTVP5I,1,120L,-18,29.5
28,LTVP5I,1,120L,-17,32.9
28,LTVP5I,1,120L,-16,38.6
28,LTVP5I,1,120L,-15,46.5
28,LTVP5I,1,120L,-14,49.4
28,LTVP5I,1,120L,-13,58.3
28,LTVP5I,1,120L,-12,63.8
28,LTVP5I,1,120L,-11,69.4
28,LTVP5I,1,120L,-10,77.9
28,LTVP5I,1,120L,-9,80.5
28,LTVP5I,1,120L,-8,90.5
28,LTVP5I,1,120L,-7,93.0
28,LTVP5I,1,120L,-6,97.4
28,LTVP5I,1,120L,-5,5.4
28,LTVP5I,1,120L,-4,9.6
28,LTVP5I,1,120L,-3,16.0
28,LTVP5I,1,120L,-2,23.7
28,LTVP5I,1,120L,-1,29.9
28,LTVP5I,1,120L,0,34.1
29,H2JM,1,120L,-29,48.9
29,H2JM,1,120L,-28,54.5
29,H2JM,1,120L,-27,58.3
29,H2JM,1,120L,-26,64.6
29,H2JM,1,120L,-25,64.9
29,H2JM,1,120L,-24,72.4
29,H2JM,1,120L,-23,76.7
29,H2JM,1,120L,-22,83.3
29,H2JM,1,120L,-21,87.4
29,H2JM,1,120L,-20,93.1
29,H2JM,1,120L,-19,100.0
29,H2JM,1,120L,-18,3.4
29,H2JM,1,120L,-17,9.4
29,H2JM,1,120L,-16,13.6
29,H2JM,1,120L,-15,19.2
29,H2JM,1,120L,-14,24.2
29,H2JM,1,120L,-13,30.0
29,H2JM,1,120L,-12,36.2
29,H2JM,1,120L,-11,42.0
29,H2JM,1,120L,-10,45.2
29,H2JM,1,120L,-9,50.7
29,H2JM,1,120L,-8,53.2
29,H2JM,1,120L,-7,60.0
29,H2JM,1,120L,-6,66.6
29,H2JM,1,120L,-5,71.6
29,H2JM,1,120L,-4,75.8
29,H2JM,1,120L,-3,81.9
29,H2JM,1,120L,-2,86.5
29,H2JM,1,120L,-1,92.7
29,H2JM,1,120L,0,96.4
30,XJTO,1,120L,-29,28.3
30,XJTO,1,120L,-28,37.9
30,XJTO,1,120L,-27,36.4
30,XJTO,1,120L,-26,43.9
30,XJTO,1,120L,-25,51.8
30,XJTO,1,120L,-24,56.4
30,XJTO,1,120L,-23,58.6
30,XJTO,1,120L,-22,63.8
30,XJTO,1,120L,-21,71.5
30,XJTO,1,120L,-20,73.4
30,XJTO,1,120L,-19,82.0
30,XJTO,1,120L,-18,83.3
30,XJTO,1,120L,-17,88.5
30,XJTO,1,120L,-16,94.9
30,XJTO,1,120L,-15,97.3
30,XJTO,1,120L,-14,0.2
30,XJTO,1,120L,-13,6.1
30,XJTO,1,120L,-12,10.8
30,XJTO,1,120L,-11,13.4
30,XJTO,1,120L,-10,19.7
30,XJTO,1,120L,-9,23.5
30,XJTO,1,120L,-8,30.6
30,XJTO,1,120L,-7,33.9
30,XJTO,1,120L,-6,38.0
30,XJTO,1,120L,-5,42.9
30,XJTO,1,120L,-4,48.0
30,XJTO,1,120L,-3,53.1
30,XJTO,1,120L,-2,55.3
30,XJTO,1,120L,-1,59.8
30,XJTO,1,120L,0,67.7
31,BLI4,1,120L,-29,71.5
31,BLI4,1,120L,-28,79.2
31,BLI4,1,120L,-27,84.2
31,BLI4,1,120L,-26,86.2
31,BLI4,1,120L,-25,93.8
31,BLI4,1,120L,-24,99.6
31,BLI4,1,120L,-23,4.0
31,BLI4,1,120L,-22,9.4
31,BLI4,1,120L,-21,11.3
31,BLI4,1,120L,-20,18.9
31,BLI4,1,120L,-19,22.9
31,BLI4,1,120L,-18,27.6
31,BLI4,1,120L,-17,34.6
31,BLI4,1,120L,-16,40.5
31,BLI4,1,120L,-15,46.0
31,BLI4,1,120L,-14,50.3
31,BLI4,1,120L,-13,53.1
31,BLI4,1,120L,-12,58.8
31,BLI4,1,120L,-11,64.4
31,BLI4,1,120L,-10,68.4
31,BLI4,1,120L,-9,73.4
31,BLI4,1,120L,-8,79.4
31,BLI4,1,120L,-7,83.1
31,BLI4,1,120L,-6,87.0
31,BLI4,1,120L,-5,92.5
31,BLI4,1,120L,-4,99.0
31,BLI4,1,120L,-3,3.1
31,BLI4,1,120L,-2,8.6
31,BLI4,1,120L,-1,14.0
31,BLI4,1,120L,0,17.4
32,GVTV,1,120L,-29,83.5
32,GVTV,1,120L,-28,92.5
32,GVTV,1,120L,-27,94.6
32,GVTV,1,120L,-26,0.0
32,GVTV,1,120L,-25,3.7
32,GVTV,1,120L,-24,8.7
32,GVTV,1,120L,-23,15.3
32,GVTV,1,120L,-22,19.8
32,GVTV,1,120L,-21,24.7
32,GVTV,1,120L,-20,31.2
32,GVTV,1,120L,-19,35.7
32,GVTV,1,120L,-18,40.7
32,GVTV,1,120L,-17,45.8
32,GVTV,1,120L,-16,51.1
32,GVTV,1,120L,-15,52.0
32,GVTV,1,120L,-14,59.6
32,GVTV,1,120L,-13,61.9
32,GVTV,1,120L,-12,70.2
32,GVTV,1,120L,-11,75.1
32,GVTV,1,120L,-10,81.7
32,GVTV,1,120L,-9,86.9
32,GVTV,1,120L,-8,90.4
32,GVTV,1,120L,-7,94.3
32,GVTV,1,120L,-6,0.8
32,GVTV,1,120L,-5,4.3
32,GVTV,1,120L,-4,10.0
32,GVTV,1,120L,-3,16.5
32,GVTV,1,120L,-2,19.2
32,GVTV,1,120L,-1,26.2
32,GVTV,1,120L,0,31.0
33,2F2D,1,120L,-29,87.4
33,2F2D,1,120L,-28,91.0
33,2F2D,1,120L,-27,94.1
33,2F2D,1,120L,-26,96.7
33,2F2D,1,120L,-25,0.5
33,2F2D,1,120L,-24,5.0
33,2F2D,1,120L,-23,10.6
33,2F2D,1,120L,-22,12.3
33,2F2D,1,120L,-21,18.4
33,2F2D,1,120L,-20,19.8
33,2F2D,1,120L,-19,25.3
33,2F2D,1,120L,-18,29.8
33,2F2D,1,120L,-17,37.2
33,2F2D,1,120L,-16,35.5
33,2F2D,1,120L,-15,43.7
33,2F2D,1,120L,-14,45.7
33,2F2D,1,120L,-13,50.1
33,2F2D,1,120L,-12,53.6
33,2F2D,1,120L,-11,58.0
33,2F2D,1,120L,-10,61.1
33,2F2D,1,120L,-9,67.5
33,2F2D,1,120L,-8,68.6
33,2F2D,1,120L,-7,74.9
33,2F2D,1,120L,-6,76.2
33,2F2D,1,120L,-5,81.1
33,2F2D,1,120L,-4,83.5
33,2F2D,1,120L,-3,89.8
33,2F2D,1,120L,-2,95.2
33,2F2D,1,120L,-1,96.9
33,2F2D,1,120L,0,0.7
34,IRA5,1,120L,-29,11.5
34,IRA5,1,120L,-28,15.9
34,IRA5,1,120L,-27,21.0
34,IRA5,1,120L,-26,26.0
34,IRA5,1,120L,-25,31.5
34,IRA5,1,120L,-24,29.8
34,IRA5,1,120L,-23,36.2
34,IRA5,1,120L,-22,37.7
34,IRA5,1,120L,-21,40.5
34,IRA5,1,120L,-20,44.7
34,IRA5,1,120L,-19,47.5
34,IRA5,1,120L,-18,50.9
34,IRA5,1,120L,-17,53.5
34,IRA5,1,120L,-16,55.3
34,IRA5,1,120L,-15,58.5
34,IRA5,1,120L,-14,65.1
34,IRA5,1,120L,-13,67.1
34,IRA5,1,120L,-12,69.9
34,IRA5,1,120L,-11,74.2
34,IRA5,1,120L,-10,78.7
34,IRA5,1,120L,-9,81.1
34,IRA5,1,120L,-8,83.2
34,IRA5,1,120L,-7,89.4
34,IRA5,1,120L,-6,93.3
34,IRA5,1,120L,-5,95.0
34,IRA5,1,120L,-4,99.1
34,IRA5,1,120L,-3,2.8
34,IRA5,1,120L,-2,6.0
34,IRA5,1,120L,-1,8.6
34,IRA5,1,120L,0,11.9
35,WKDH,1,120L,-29,91.9
35,WKDH,1,120L,-28,99.6
35,WKDH,1,120L,-27,1.5
35,WKDH,1,120L,-26,7.4
35,WKDH,1,120L,-25,15.5
35,WKDH,1,120L,-24,19.9
35,WKDH,1,120L,-23,25.8
35,WKDH,1,120L,-22,28.2
35,WKDH,1,120L,-21,31.9
35,WKDH,1,120L,-20,38.3
35,WKDH,1,120L,-19,43.8
35,WKDH,1,120L,-18,48.8
35,WKDH,1,120L,-17,55.4
35,WKDH,1,120L,-16,58.2
35,WKDH,1,120L,-15,64.3
35,WKDH,1,120L,-14,67.3
35,WKDH,1,120L,-13,74.5
35,WKDH,1,120L,-12,78.8
35,WKDH,1,120L,-11,82.7
35,WKDH,1,120L,-10,88.5
35,WKDH,1,120L,-9,93.6
35,WKDH,1,120L,-8,98.5
35,WKDH,1,120L,-7,6.5
35,WKDH,1,120L,-6,8.8
35,WKDH,1,120L,-5,13.6
35,WKDH,1,120L,-4,15.8
35,WKDH,1,120L,-3,22.6
35,WKDH,1,120L,-2,28.6
35,WKDH,1,120L,-1,33.0
35,WKDH,1,120L,0,41.1
36,ZYZM,1,120L,-29,33.8
36,ZYZM,1,120L,-28,37.9
36,ZYZM,1,120L,-27,41.9
36,ZYZM,1,120L,-26,46.2
36,ZYZM,1,120L,-25,53.0
36,ZYZM,1,120L,-24,51.1
36,ZYZM,1,120L,-23,55.8
36,ZYZM,1,120L,-22,62.1
36,ZYZM,1,120L,-21,67.2
36,ZYZM,1,120L,-20,72.4
36,ZYZM,1,120L,-19,76.2
36,ZYZM,1,120L,-18,79.1
36,ZYZM,1,120L,-17,85.4
36,ZYZM,1,120L,-16,89.6
36,ZYZM,1,120L,-15,92.5
36,ZYZM,1,120L,-14,97.9
36,ZYZM,1,120L,-13,1.0
36,ZYZM,1,120L,-12,4.0
36,ZYZM,1,120L,-11,10.0
36,ZYZM,1,120L,-10,13.3
36,ZYZM,1,120L,-9,17.4
36,ZYZM,1,120L,-8,23.7
36,ZYZM,1,120L,-7,22.0
36,ZYZM,1,120L,-6,27.8
36,ZYZM,1,120L,-5,32.3
36,ZYZM,1,120L,-4,37.7
36,ZYZM,1,120L,-3,42.1
36,ZYZM,1,120L,-2,44.4
36,ZYZM,1,120L,-1,49.3
36,ZYZM,1,120L,0,53.7
37,ZMUL,1,120L,-29,17.6
37,ZMUL,1,120L,-28,19.8
37,ZMUL,1,120L,-27,25.3
37,ZMUL,1,120L,-26,29.6
37,ZMUL,1,120L,-25,34.0
37,ZMUL,1,120L,-24,42.2
37,ZMUL,1,120L,-23,46.3
37,ZMUL,1,120L,-22,53.2
37,ZMUL,1,120L,-21,56.4
37,ZMUL,1,120L,-20,63.1
37,ZMUL,1,120L,-19,70.0
37,ZMUL,1,120L,-18,75.8
37,ZMUL,1,120L,-17,81.4
37,ZMUL,1,120L,-16,84.2
37,ZMUL,1,120L,-15,93.0
37,ZMUL,1,120L,-14,96.0
37,ZMUL,1,120L,-13,3.6
37,ZMUL,1,120L,-12,8.2
37,ZMUL,1,120L,-11,11.6
37,ZMUL,1,120L,-10,18.7
37,ZMUL,1,120L,-9,25.2
37,ZMUL,1,120L,-8,31.0
37,ZMUL,1,120L,-7,35.4
37,ZMUL,1,120L,-6,43.4
37,ZMUL,1,120L,-5,48.1
37,ZMUL,1,120L,-4,51.7
37,ZMUL,1,120L,-3,58.7
37,ZMUL,1,120L,-2,65.9
37,ZMUL,1,120L,-1,71.5
37,ZMUL,1,120L,0,72.2
38,5FWEQY,1,120L,-29,54.3
38,5FWEQY,1,120L,-28,58.9
38,5FWEQY,1,120L,-27,65.2
38,5FWEQY,1,120L,-26,71.6
38,5FWEQY,1,120L,-25,75.9
38,5FWEQY,1,120L,-24,80.1
38,5FWEQY,1,120L,-23,85.1
38,5FWEQY,1,120L,-22,90.1
38,5FWEQY,1,120L,-21,94.9
38,5FWEQY,1,120L,-20,4.7
38,5FWEQY,1,120L,-19,6.7
38,5FWEQY,1,120L,-18,12.6
38,5FWEQY,1,120L,-17,15.6
38,5FWEQY,1,120L,-16,21.1
38,5FWEQY,1,120L,-15,25.4
38,5FWEQY,1,120L,-14,27.5
38,5FWEQY,1,120L,-13,34.4
38,5FWEQY,1,120L,-12,38.8
38,5FWEQY,1,120L,-11,43.2
38,5FWEQY,1,120L,-10,49.8
38,5FWEQY,1,120L,-9,58.6
38,5FWEQY,1,120L,-8,61.6
38,5FWEQY,1,120L,-7,68.7
38,5FWEQY,1,120L,-6,72.4
38,5FWEQY,1,120L,-5,78.0
38,5FWEQY,1,120L,-4,80.5
38,5FWEQY,1,120L,-3,87.7
38,5FWEQY,1,120L,-2,93.0
38,5FWEQY,1,120L,-1,96.1
38,5FWEQY,1,120L,0,2.8
39,4UZG,1,120L,-29,63.0
39,4UZG,1,120L,-28,67.6
39,4UZG,1,120L,-27,72.9
39,4UZG,1,120L,-26,80.2
39,4UZG,1,120L,-25,86.0
39,4UZG,1,120L,-24,89.8
39,4UZG,1,120L,-23,96.4
39,4UZG,1,120L,-22,2.6
39,4UZG,1,120L,-21,8.1
39,4UZG,1,120L,-20,15.0
39,4UZG,1,120L,-19,20.0
39,4UZG,1,120L,-18,22.0
39,4UZG,1,120L,-17,31.4
39,4UZG,1,120L,-16,33.5
39,4UZG,1,120L,-15,41.3
39,4UZG,1,120L,-14,45.2
39,4UZG,1,120L,-13,49.9
39,4UZG,1,120L,-12,53.3
39,4UZG,1,120L,-11,61.1
39,4UZG,1,120L,-10,64.5
39,4UZG,1,120L,-9,73.7
39,4UZG,1,120L,-8,79.9
39,4UZG,1,120L,-7,81.9
39,4UZG,1,120L,-6,88.9
39,4UZG,1,120L,-5,92.8
39,4UZG,1,120L,-4,98.4
39,4UZG,1,120L,-3,5.9
39,4UZG,1,120L,-2,10.1
39,4UZG,1,120L,-1,18.2
39,4UZG,1,120L,0,20.3
40,B6P3GH,1,120L,-29,48.3
40,B6P3GH,1,120L,-28,51.6
40,B6P3GH,1,120L,-27,57.4
40,B6P3GH,1,120L,-26,62.4
40,B6P3GH,1,120L,-25,66.5
40,B6P3GH,1,120L,-24,73.9
40,B6P3GH,1,120L,-23,79.1
40,B6P3GH,1,120L,-22,84.2
40,B6P3GH,1,120L,-21,90.7
40,B6P3GH,1,120L,-20,95.8
40,B6P3GH,1,120L,-19,98.2
40,B6P3GH,1,120L,-18,4.5
40,B6P3GH,1,120L,-17,8.2
40,B6P3GH,1,120L,-16,14.3
40,B6P3GH,1,120L,-15,18.6
40,B6P3GH,1,120L,-14,27.1
40,B6P3GH,1,120L,-13,30.3
40,B6P3GH,1,120L,-12,34.6
40,B6P3GH,1,120L,-11,41.9
40,B6P3GH,1,120L,-10,42.1
40,B6P3GH,1,120L,-9,47.5
40,B6P3GH,1,120L,-8,56.8
40,B6P3GH,1,120L,-7,60.9
40,B6P3GH,1,120L,-6,66.4
40,B6P3GH,1,120L,-5,69.2
40,B6P3GH,1,120L,-4,76.3
40,B6P3GH,1,120L,-3,84.5
40,B6P3GH,1,120L,-2,87.9
40,B6P3GH,1,120L,-1,92.1
40,B6P3GH,1,120L,0,96.3
41,KGBR,1,120L,-29,81.4
41,KGBR,1,120L,-28,90.3
41,KGBR,1,120L,-27,96.5
41,KGBR,1,120L,-26,0.0
41,KGBR,1,120L,-25,4.9
41,KGBR,1,120L,-24,9.5
41,KGBR,1,120L,-23,15.1
41,KGBR,1,120L,-22,21.9
41,KGBR,1,120L,-21,24.1
41,KGBR,1,120L,-20,33.4
41,KGBR,1,120L,-19,39.0
41,KGBR,1,120L,-18,42.8
41,KGBR,1,120L,-17,44.8
41,KGBR,1,120L,-16,52.3
41,KGBR,1,120L,-15,61.0
41,KGBR,1,120L,-14,60.3
41,KGBR,1,120L,-13,69.3
41,KGBR,1,120L,-12,73.3
41,KGBR,1,120L,-11,81.6
41,KGBR,1,120L,-10,84.7
41,KGBR,1,120L,-9,91.7
41,KGBR,1,120L,-8,97.3
41,KGBR,1,120L,-7,4.5
41,KGBR,1,120L,-6,6.7
41,KGBR,1,120L,-5,12.9
41,KGBR,1,120L,-4,15.5
41,KGBR,1,120L,-3,24.8
41,KGBR,1,120L,-2,27.2
41,KGBR,1,120L,-1,32.8
41,KGBR,1,120L,0,39.0
42,WAP3,1,120L,-29,73.6
42,WAP3,1,120L,-28,77.5
42,WAP3,1,120L,-27,79.5
42,WAP3,1,120L,-26,86.6
42,WAP3,1,120L,-25,92.7
42,WAP3,1,120L,-24,93.6
42,WAP3,1,120L,-23,0.0
42,WAP3,1,120L,-22,7.5
42,WAP3,1,120L,-21,11.4
42,WAP3,1,120L,-20,16.5
42,WAP3,1,120L,-19,23.5
42,WAP3,1,120L,-18,26.3
42,WAP3,1,120L,-17,31.4
42,WAP3,1,120L,-16,39.4
42,WAP3,1,120L,-15,39.8
42,WAP3,1,120L,-14,43.8
42,WAP3,1,120L,-13,50.5
42,WAP3,1,120L,-12,55.4
42,WAP3,1,120L,-11,58.8
42,WAP3,1,120L,-10,62.9
42,WAP3,1,120L,-9,72.8
42,WAP3,1,120L,-8,74.6
42,WAP3,1,120L,-7,77.9
42,WAP3,1,120L,-6,85.2
42,WAP3,1,120L,-5,88.6
42,WAP3,1,120L,-4,93.2
42,WAP3,1,120L,-3,99.3
42,WAP3,1,120L,-2,1.3
42,WAP3,1,120L,-1,8.7
42,WAP3,1,120L,0,15.9
43,ISKIQT,1,120L,-29,2.9
43,ISKIQT,1,120L,-28,6.2
43,ISKIQT,1,120L,-27,9.8
43,ISKIQT,1,120L,-26,13.5
43,ISKIQT,1,120L,-25,16.8
43,ISKIQT,1,120L,-24,22.2
43,ISKIQT,1,120L,-23,21.7
43,ISKIQT,1,120L,-22,29.0
43,ISKIQT,1,120L,-21,30.6
43,ISKIQT,1,120L,-20,35.2
43,ISKIQT,1,120L,-19,36.4
43,ISKIQT,1,120L,-18,43.6
43,ISKIQT,1,120L,-17,46.9
43,ISKIQT,1,120L,-16,50.0
43,ISKIQT,1,120L,-15,49.7
43,ISKIQT,1,120L,-14,56.7
43,ISKIQT,1,120L,-13,59.5
43,ISKIQT,1,120L,-12,60.0
43,ISKIQT,1,120L,-11,65.8
43,ISKIQT,1,120L,-10,69.9
43,ISKIQT,1,120L,-9,73.6
43,ISKIQT,1,120L,-8,76.5
43,ISKIQT,1,120L,-7,80.2
43,ISKIQT,1,120L,-6,85.4
43,ISKIQT,1,120L,-5,88.5
43,ISKIQT,1,120L,-4,85.8
43,ISKIQT,1,120L,-3,93.1
43,ISKIQT,1,120L,-2,96.8
43,ISKIQT,1,120L,-1,0.0
43,ISKIQT,1,120L,0,4.1
44,H5JO,1,120L,-29,78.7
44,H5JO,1,120L,-28,80.1
44,H5JO,1,120L,-27,83.7
44,H5JO,1,120L,-26,90.2
44,H5JO,1,120L,-25,90.5
44,H5JO,1,120L,-24,95.2
44,H5JO,1,120L,-23,95.0
44,H5JO,1,120L,-22,3.9
44,H5JO,1,120L,-21,5.2
44,H5JO,1,120L,-20,7.3
44,H5JO,1,120L,-19,11.7
44,H5JO,1,120L,-18,12.0
44,H5JO,1,120L,-17,19.2
44,H5JO,1,120L,-16,20.2
44,H5JO,1,120L,-15,23.7
44,H5JO,1,120L,-14,26.5
44,H5JO,1,120L,-13,29.6
44,H5JO,1,120L,-12,34.8
44,H5JO,1,120L,-11,37.4
44,H5JO,1,120L,-10,41.3
44,H5JO,1,120L,-9,43.6
44,H5JO,1,120L,-8,47.6
44,H5JO,1,120L,-7,49.5
44,H5JO,1,120L,-6,56.7
44,H5JO,1,120L,-5,54.3
44,H5JO,1,120L,-4,61.8
44,H5JO,1,120L,-3,65.2
44,H5JO,1,120L,-2,65.2
44,H5JO,1,120L,-1,73.1
44,H5JO,1,120L,0,74.5
45,RSVP,1,120L,-29,37.8
45,RSVP,1,120L,-28,43.2
45,RSVP,1,120L,-27,49.1
45,RSVP,1,120L,-26,55.8
45,RSVP,1,120L,-25,63.2
45,RSVP,1,120L,-24,67.2
45,RSVP,1,120L,-23,71.4
45,RSVP,1,120L,-22,79.8
45,RSVP,1,120L,-21,85.8
45,RSVP,1,120L,-20,91.2
45,RSVP,1,120L,-19,97.2
45,RSVP,1,120L,-18,1.5
45,RSVP,1,120L,-17,6.4
45,RSVP,1,120L,-16,12.3
45,RSVP,1,120L,-15,17.0
45,RSVP,1,120L,-14,25.6
45,RSVP,1,120L,-13,31.0
45,RSVP,1,120L,-12,36.3
45,RSVP,1,120L,-11,38.4
45,RSVP,1,120L,-10,46.8
45,RSVP,1,120L,-9,56.1
45,RSVP,1,120L,-8,59.3
45,RSVP,1,120L,-7,66.7
45,RSVP,1,120L,-6,69.9
45,RSVP,1,120L,-5,80.0
45,RSVP,1,120L,-4,83.4
45,RSVP,1,120L,-3,89.9
45,RSVP,1,120L,-2,98.8
45,RSVP,1,120L,-1,3.4
45,RSVP,1,120L,0,6.5
46,PBLT,1,120L,-29,44.4
46,PBLT,1,120L,-28,47.9
46,PBLT,1,120L,-27,51.9
46,PBLT,1,120L,-26,59.1
46,PBLT,1,120L,-25,61.2
